dataset,method,num_trees,split,iter,accuracy,f1_score
boxing2,et-ss,5,33/67,3,0.5887259858442871,0.5789540979414397
boxing2,et-ss,5,33/67,4,0.6605128205128206,0.659438775510204
boxing2,et-ss,5,50/50,0,0.5313364055299539,0.530195177956372
boxing2,et-ss,5,50/50,1,0.7734962406015038,0.7778846153846153
boxing2,et-ss,5,50/50,2,0.5705069124423963,0.5694315004659832
boxing2,et-ss,5,50/50,3,0.6456221198156682,0.6449122807017544
boxing2,et-ss,5,50/50,4,0.6332712022367195,0.6325344952795933
boxing2,et-ss,5,67/33,0,0.7272727272727273,0.717948717948718
boxing2,et-ss,5,67/33,1,0.84375,0.8147368421052632
boxing2,et-ss,5,67/33,2,0.5666666666666667,0.5661650233523612
boxing2,et-ss,5,67/33,3,0.6376811594202898,0.6363636363636364
boxing2,et-ss,5,67/33,4,0.6089324618736384,0.6036036036036037
boxing2,rf-ss,5,33/67,0,0.4870426829268293,0.4830808080808081
boxing2,rf-ss,5,33/67,1,0.526930894308943,0.5265957446808511
boxing2,rf-ss,5,33/67,2,0.5633838383838384,0.5536839398225537
boxing2,rf-ss,5,33/67,3,0.6655712841253791,0.6618541033434651
boxing2,rf-ss,5,33/67,4,0.6161538461538462,0.6067415730337079
boxing2,rf-ss,5,50/50,0,0.6276497695852534,0.6239316239316239
boxing2,rf-ss,5,50/50,1,0.638157894736842,0.6211251435132032
boxing2,rf-ss,5,50/50,2,0.5529953917050691,0.5416666666666667
boxing2,rf-ss,5,50/50,3,0.5672811059907834,0.5580697298545371
boxing2,rf-ss,5,50/50,4,0.5694315004659832,0.5694315004659832
boxing2,rf-ss,5,67/33,0,0.7272727272727273,0.7124183006535948
boxing2,rf-ss,5,67/33,1,0.5803571428571428,0.5625327053898482
boxing2,rf-ss,5,67/33,2,0.6166666666666667,0.6134366925064599
boxing2,rf-ss,5,67/33,3,0.681159420289855,0.681159420289855
boxing2,rf-ss,5,67/33,4,0.7712418300653594,0.7649572649572649
boxing2,xg-ss,5,33/67,0,0.526930894308943,0.5265957446808511
boxing2,xg-ss,5,33/67,1,0.4817073170731707,0.4815096251266464
boxing2,xg-ss,5,33/67,2,0.5734848484848485,0.5725480283114257
boxing2,xg-ss,5,33/67,3,0.6337209302325582,0.6244725738396624
boxing2,xg-ss,5,33/67,4,0.6333333333333333,0.6284629981024668
boxing2,xg-ss,5,50/50,0,0.5847926267281106,0.5831578947368421
boxing2,xg-ss,5,50/50,1,0.6945488721804511,0.6924510717614165
boxing2,xg-ss,5,50/50,2,0.683410138248848,0.6817451205510907
boxing2,xg-ss,5,50/50,3,0.6175115207373272,0.5968045112781954
boxing2,xg-ss,5,50/50,4,0.5521901211556384,0.5522807017543859
boxing2,xg-ss,5,67/33,0,0.6590909090909091,0.6546310832025117
boxing2,xg-ss,5,67/33,1,0.5982142857142857,0.5831578947368421
boxing2,xg-ss,5,67/33,2,0.7333333333333334,0.7272727272727273
boxing2,xg-ss,5,67/33,3,0.6138716356107661,0.6134366925064599
boxing2,xg-ss,5,67/33,4,0.6013071895424837,0.5875
boxing2,et-sv,5,33/67,0,0.6709857723577235,0.6668449197860963
boxing2,et-sv,5,33/67,1,0.6659044715447155,0.6658899676375405
boxing2,et-sv,5,33/67,2,0.5176767676767677,0.5146480659480026
boxing2,et-sv,5,33/67,3,0.6266430738119313,0.5954545454545455
boxing2,et-sv,5,33/67,4,0.6164102564102564,0.6168297455968689
boxing2,et-sv,5,50/50,0,0.7258064516129032,0.7134099616858238
boxing2,et-sv,5,50/50,1,0.638157894736842,0.6211251435132032
boxing2,et-sv,5,50/50,2,0.6188940092165899,0.6190256291849457
boxing2,et-sv,5,50/50,3,0.588479262672811,0.5885476795197413
boxing2,et-sv,5,50/50,4,0.619757688723206,0.6192307692307693
boxing2,et-sv,5,67/33,0,0.7045454545454546,0.7031655422937209
boxing2,et-sv,5,67/33,1,0.7455357142857143,0.7221052631578948
boxing2,et-sv,5,67/33,2,0.6333333333333333,0.6333333333333333
boxing2,et-sv,5,67/33,3,0.7443064182194616,0.7435082140964494
boxing2,et-sv,5,67/33,4,0.6830065359477124,0.6848484848484848
boxing2,rf-sv,5,33/67,0,0.4883130081300813,0.47023809523809523
boxing2,rf-sv,5,33/67,1,0.7129065040650406,0.7138999614247139
boxing2,rf-sv,5,33/67,2,0.6073232323232323,0.6059456040480709
boxing2,rf-sv,5,33/67,3,0.5824064711830131,0.542478354978355
boxing2,rf-sv,5,33/67,4,0.5907692307692307,0.5899697248914044
