dataset,method,classifier,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
heart_h,claude,mlp,True,2,1,False,0,1,33/67,3,0.7606020654801142,0.7639929791324214
heart_h,claude,mlp,True,2,1,False,0,1,33/67,4,0.7735307114449845,0.7835415220911404
heart_h,claude,mlp,True,2,1,False,0,1,50/50,0,0.8237934904601572,0.8291359938008525
heart_h,claude,mlp,True,2,1,False,0,1,50/50,1,0.8275231124807396,0.8377157767964674
heart_h,claude,mlp,True,2,1,False,0,1,50/50,2,0.7935222672064777,0.8010204081632653
heart_h,claude,mlp,True,2,1,False,0,1,50/50,3,0.7720618556701031,0.7639502207948614
heart_h,claude,mlp,True,2,1,False,0,1,50/50,4,0.7996963562753037,0.8123404255319149
heart_h,claude,mlp,True,2,1,False,0,1,67/33,0,0.758656654151022,0.7561397814562372
heart_h,claude,mlp,True,2,1,False,0,1,67/33,1,0.79830866807611,0.8046078865750996
heart_h,claude,mlp,True,2,1,False,0,1,67/33,2,0.796594982078853,0.8
heart_h,claude,mlp,True,2,1,False,0,1,67/33,3,0.810483870967742,0.8122816901408451
heart_h,claude,mlp,True,2,1,False,0,1,67/33,4,0.7619485294117647,0.7738919247115968
heart_h,claude,mlp,True,3,1,False,0,1,33/67,0,0.7677537009225488,0.776947463768116
heart_h,claude,mlp,True,3,1,False,0,1,33/67,1,0.8233225108225108,0.8366080366080366
heart_h,claude,mlp,True,3,1,False,0,1,33/67,2,0.8075676279901632,0.8140712140712141
heart_h,claude,mlp,True,3,1,False,0,1,33/67,3,0.7646671061305208,0.7687793427230047
heart_h,claude,mlp,True,3,1,False,0,1,33/67,4,0.7707136544410075,0.7818764568764569
heart_h,claude,mlp,True,3,1,False,0,1,50/50,0,0.7948933782267116,0.7994152046783626
heart_h,claude,mlp,True,3,1,False,0,1,50/50,1,0.8246340523882896,0.8323332506818746
heart_h,claude,mlp,True,3,1,False,0,1,50/50,2,0.8223684210526316,0.8265531216334069
heart_h,claude,mlp,True,3,1,False,0,1,50/50,3,0.7820618556701031,0.7722524863811284
heart_h,claude,mlp,True,3,1,False,0,1,50/50,4,0.7996963562753037,0.8123404255319149
heart_h,claude,mlp,True,3,1,False,0,1,67/33,0,0.7905715477680433,0.7903294822421909
heart_h,claude,mlp,True,3,1,False,0,1,67/33,1,0.8164904862579281,0.8243727598566308
heart_h,claude,mlp,True,3,1,False,0,1,67/33,2,0.8046594982078853,0.8098824603446309
heart_h,claude,mlp,True,3,1,False,0,1,67/33,3,0.8024193548387097,0.8024193548387097
heart_h,claude,mlp,True,3,1,False,0,1,67/33,4,0.7766544117647058,0.7876745305729418
heart_h,claude,mlp,True,4,1,False,0,1,33/67,0,0.7761746406350569,0.7846270288453452
heart_h,claude,mlp,True,4,1,False,0,1,33/67,1,0.808495670995671,0.8203374373005016
heart_h,claude,mlp,True,4,1,False,0,1,33/67,2,0.8005253744690364,0.8077497129735935
heart_h,claude,mlp,True,4,1,False,0,1,33/67,3,0.775488903537684,0.7797898502123854
heart_h,claude,mlp,True,4,1,False,0,1,33/67,4,0.7775629695095007,0.7884364206310046
heart_h,claude,mlp,True,4,1,False,0,1,50/50,0,0.8114478114478114,0.8159668721109399
heart_h,claude,mlp,True,4,1,False,0,1,50/50,1,0.8076848998459167,0.8163326503073617
heart_h,claude,mlp,True,4,1,False,0,1,50/50,2,0.8084008097165992,0.8163265306122449
heart_h,claude,mlp,True,4,1,False,0,1,50/50,3,0.7720618556701031,0.7639502207948614
heart_h,claude,mlp,True,4,1,False,0,1,50/50,4,0.7848178137651822,0.7967021276595745
heart_h,claude,mlp,True,4,1,False,0,1,67/33,0,0.8003754693366708,0.8001073537305421
heart_h,claude,mlp,True,4,1,False,0,1,67/33,1,0.79830866807611,0.8046078865750996
heart_h,claude,mlp,True,4,1,False,0,1,67/33,2,0.7885304659498208,0.7901971830985915
heart_h,claude,mlp,True,4,1,False,0,1,67/33,3,0.810483870967742,0.8122816901408451
heart_h,claude,mlp,True,4,1,False,0,1,67/33,4,0.7385110294117647,0.7447916666666667
heart_h,claude,mlp,True,5,1,False,0,1,33/67,0,0.7804119287706501,0.789482564679415
heart_h,claude,mlp,True,5,1,False,0,1,33/67,1,0.8256493506493506,0.8377403504785708
heart_h,claude,mlp,True,5,1,False,0,1,33/67,2,0.8137156270959087,0.8165890816758359
heart_h,claude,mlp,True,5,1,False,0,1,33/67,3,0.7606569984618765,0.768997568997569
heart_h,claude,mlp,True,5,1,False,0,1,33/67,4,0.7707136544410075,0.7818764568764569
heart_h,claude,mlp,True,5,1,False,0,1,50/50,0,0.7901234567901234,0.7941474721135737
heart_h,claude,mlp,True,5,1,False,0,1,50/50,1,0.810477657935285,0.8177535333498637
heart_h,claude,mlp,True,5,1,False,0,1,50/50,2,0.8074898785425101,0.8114707843841379
heart_h,claude,mlp,True,5,1,False,0,1,50/50,3,0.7517525773195877,0.7428657104303064
heart_h,claude,mlp,True,5,1,False,0,1,50/50,4,0.7848178137651822,0.7967021276595745
heart_h,claude,mlp,True,5,1,False,0,1,67/33,0,0.7684605757196495,0.7657540199913082
heart_h,claude,mlp,True,5,1,False,0,1,67/33,1,0.8099365750528541,0.8164187327823691
heart_h,claude,mlp,True,5,1,False,0,1,67/33,2,0.7827060931899641,0.7875156909734109
heart_h,claude,mlp,True,5,1,False,0,1,67/33,3,0.796594982078853,0.8
heart_h,claude,mlp,True,5,1,False,0,1,67/33,4,0.7766544117647058,0.7876745305729418
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,33/67,0,0.7572062084257206,0.748792270531401
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,33/67,1,0.7023809523809523,0.7102167182662539
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,33/67,2,0.6119162640901771,0.6306818181818181
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,33/67,3,0.7308992562542258,0.7102167182662539
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,33/67,4,0.7435456110154905,0.7523809523809524
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,50/50,0,0.8034274193548387,0.8034274193548387
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,50/50,2,0.726984126984127,0.7388392857142857
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,50/50,3,0.7045454545454546,0.7045454545454546
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,50/50,4,0.6943105110896818,0.711111111111111
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,67/33,0,0.825,0.8156962025316455
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,67/33,1,0.5380952380952381,0.5425219941348973
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,67/33,3,0.6989664082687339,0.7273408239700374
hepatitis,gpt-4o,mlp,True,1,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,33/67,0,0.7511086474501109,0.7388661292454077
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,33/67,1,0.7333333333333334,0.7424148606811145
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,33/67,2,0.5840042941492217,0.59375
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,33/67,3,0.7129817444219066,0.7080099091659785
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,33/67,4,0.7555938037865748,0.7746130030959752
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,50/50,0,0.8185483870967742,0.7974025974025973
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,50/50,1,0.703125,0.7088716623600344
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,50/50,2,0.7682539682539682,0.7823660714285714
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,50/50,3,0.7386363636363636,0.7230769230769231
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,50/50,4,0.6943105110896818,0.711111111111111
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,67/33,0,0.85,0.8604401502952228
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,67/33,3,0.7545219638242895,0.7784090909090908
hepatitis,gpt-4o,mlp,True,2,1,False,0,1,67/33,4,0.717948717948718,0.7523809523809524
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,33/67,0,0.7633037694013304,0.7589638718473075
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,33/67,1,0.7333333333333334,0.7424148606811145
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,33/67,2,0.6274825550187869,0.6484110885733604
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,33/67,3,0.7129817444219066,0.7080099091659785
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,33/67,4,0.7197360872059667,0.7317554240631163
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,50/50,0,0.8266129032258065,0.8119575699132112
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,50/50,1,0.7745535714285714,0.7670377409720337
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,50/50,3,0.7045454545454546,0.7045454545454546
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,50/50,4,0.6861137897782064,0.6980645161290322
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,67/33,0,0.8625,0.8847006651884701
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,67/33,2,0.7142857142857143,0.7312661498708011
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,67/33,3,0.7545219638242895,0.7784090909090908
hepatitis,gpt-4o,mlp,True,3,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,33/67,0,0.7633037694013304,0.7589638718473075
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,33/67,1,0.7083333333333333,0.720562667931089
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,33/67,2,0.5840042941492217,0.59375
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,33/67,3,0.7129817444219066,0.7080099091659785
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,33/67,4,0.7378083763625932,0.7648578811369509
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,50/50,0,0.8266129032258065,0.8119575699132112
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,50/50,1,0.7466517857142857,0.7536606373815675
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,50/50,2,0.7015873015873015,0.7230769230769231
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,50/50,3,0.7462121212121212,0.7380152671755725
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,50/50,4,0.6730954676952748,0.6953125
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,67/33,0,0.8083333333333333,0.8270509977827052
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,67/33,3,0.7545219638242895,0.7784090909090908
hepatitis,gpt-4o,mlp,True,4,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,0,0.7511086474501109,0.7388661292454077
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,1,0.7392857142857143,0.7534376481744902
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,2,0.6119162640901771,0.6306818181818181
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,3,0.7187288708586883,0.7187288708586883
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,4,0.7495697074010327,0.7633136094674556
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,0,0.8346774193548387,0.8270509977827052
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,3,0.7537878787878788,0.7537878787878788
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,4,0.7025072324011572,0.7246809666033125
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,0,0.7958333333333334,0.8046162104133119
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,1,0.6698412698412698,0.6698412698412698
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,3,0.810077519379845,0.8242055442866802
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,4,0.6666666666666666,0.6904761904761905
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,33/67,0,0.7572062084257206,0.748792270531401
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,33/67,1,0.7023809523809523,0.7102167182662539
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,33/67,2,0.6119162640901771,0.6306818181818181
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,33/67,3,0.7308992562542258,0.7102167182662539
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,33/67,4,0.7435456110154905,0.7523809523809524
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,50/50,0,0.8034274193548387,0.8034274193548387
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,50/50,2,0.726984126984127,0.7388392857142857
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,50/50,3,0.7045454545454546,0.7045454545454546
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,50/50,4,0.6943105110896818,0.711111111111111
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,67/33,0,0.825,0.8156962025316455
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,67/33,1,0.5380952380952381,0.5425219941348973
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,67/33,3,0.6989664082687339,0.7273408239700374
hepatitis,gpt-o1,mlp,True,1,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,33/67,0,0.7511086474501109,0.7388661292454077
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,33/67,1,0.7583333333333333,0.7633136094674556
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,33/67,2,0.6336553945249597,0.6578354978354979
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,33/67,3,0.7423935091277891,0.7312661498708011
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,33/67,4,0.6901893287435455,0.7187288708586883
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,50/50,0,0.8185483870967742,0.7974025974025973
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,50/50,1,0.6953125,0.6953125
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,50/50,3,0.7537878787878788,0.7537878787878788
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,50/50,4,0.6943105110896818,0.711111111111111
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,67/33,0,0.8375,0.8375
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,67/33,1,0.6587301587301587,0.649438202247191
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,67/33,3,0.810077519379845,0.8242055442866802
hepatitis,gpt-o1,mlp,True,2,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,33/67,0,0.7860310421286031,0.7767042404723564
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,33/67,1,0.7023809523809523,0.7102167182662539
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,33/67,2,0.5995705850778315,0.6132521974306965
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,33/67,3,0.7423935091277891,0.7312661498708011
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,33/67,4,0.7257601835915088,0.7424148606811145
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,50/50,0,0.8346774193548387,0.8270509977827052
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,50/50,2,0.726984126984127,0.7388392857142857
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,50/50,3,0.7386363636363636,0.7230769230769231
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,50/50,4,0.6861137897782064,0.6980645161290322
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,67/33,0,0.8083333333333333,0.8270509977827052
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,67/33,1,0.6587301587301587,0.649438202247191
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,67/33,3,0.7428940568475453,0.7538877620013522
hepatitis,gpt-o1,mlp,True,3,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,33/67,0,0.7860310421286031,0.7767042404723564
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,33/67,1,0.7583333333333333,0.7633136094674556
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,33/67,2,0.6336553945249597,0.6578354978354979
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,33/67,3,0.7481406355645707,0.7423616845582164
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,33/67,4,0.7257601835915088,0.7424148606811145
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,50/50,0,0.8185483870967742,0.7974025974025973
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,50/50,1,0.7310267857142857,0.7246809666033125
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,50/50,3,0.7462121212121212,0.7380152671755725
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,50/50,4,0.6730954676952748,0.6953125
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,67/33,0,0.825,0.8156962025316455
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,67/33,1,0.6095238095238096,0.6231884057971014
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,67/33,3,0.810077519379845,0.8242055442866802
hepatitis,gpt-o1,mlp,True,4,1,False,0,1,67/33,4,0.717948717948718,0.7523809523809524
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,0,0.7633037694013304,0.7589638718473075
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,1,0.7142857142857143,0.7312661498708011
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,2,0.6336553945249597,0.6578354978354979
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,3,0.7072346179851251,0.6976744186046512
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,4,0.7317842799770511,0.7534376481744902
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,0,0.8185483870967742,0.7974025974025973
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,1,0.7310267857142857,0.7246809666033125
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,3,0.7462121212121212,0.7380152671755725
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,4,0.7025072324011572,0.7246809666033125
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,0,0.8625,0.8847006651884701
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,1,0.6698412698412698,0.6698412698412698
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,3,0.6989664082687339,0.7273408239700374
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,4,0.7435897435897436,0.7694013303769401
hepatitis,gemini,mlp,True,1,1,False,0,1,33/67,0,0.7572062084257206,0.748792270531401
hepatitis,gemini,mlp,True,1,1,False,0,1,33/67,1,0.7023809523809523,0.7102167182662539
hepatitis,gemini,mlp,True,1,1,False,0,1,33/67,2,0.6119162640901771,0.6306818181818181
hepatitis,gemini,mlp,True,1,1,False,0,1,33/67,3,0.7308992562542258,0.7102167182662539
hepatitis,gemini,mlp,True,1,1,False,0,1,33/67,4,0.7435456110154905,0.7523809523809524
hepatitis,gemini,mlp,True,1,1,False,0,1,50/50,0,0.8034274193548387,0.8034274193548387
hepatitis,gemini,mlp,True,1,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gemini,mlp,True,1,1,False,0,1,50/50,2,0.726984126984127,0.7388392857142857
hepatitis,gemini,mlp,True,1,1,False,0,1,50/50,3,0.7045454545454546,0.7045454545454546
hepatitis,gemini,mlp,True,1,1,False,0,1,50/50,4,0.6943105110896818,0.711111111111111
hepatitis,gemini,mlp,True,1,1,False,0,1,67/33,0,0.825,0.8156962025316455
hepatitis,gemini,mlp,True,1,1,False,0,1,67/33,1,0.5380952380952381,0.5425219941348973
hepatitis,gemini,mlp,True,1,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gemini,mlp,True,1,1,False,0,1,67/33,3,0.6989664082687339,0.7273408239700374
hepatitis,gemini,mlp,True,1,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gemini,mlp,True,2,1,False,0,1,33/67,0,0.7738359201773836,0.75625
hepatitis,gemini,mlp,True,2,1,False,0,1,33/67,1,0.7083333333333333,0.720562667931089
hepatitis,gemini,mlp,True,2,1,False,0,1,33/67,2,0.6336553945249597,0.6578354978354979
hepatitis,gemini,mlp,True,2,1,False,0,1,33/67,3,0.7366463826910075,0.720562667931089
hepatitis,gemini,mlp,True,2,1,False,0,1,33/67,4,0.7137119908204246,0.7214285714285715
hepatitis,gemini,mlp,True,2,1,False,0,1,50/50,0,0.810483870967742,0.7833333333333333
hepatitis,gemini,mlp,True,2,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gemini,mlp,True,2,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gemini,mlp,True,2,1,False,0,1,50/50,3,0.6704545454545454,0.6824966078697422
hepatitis,gemini,mlp,True,2,1,False,0,1,50/50,4,0.6730954676952748,0.6953125
hepatitis,gemini,mlp,True,2,1,False,0,1,67/33,0,0.7958333333333334,0.8046162104133119
hepatitis,gemini,mlp,True,2,1,False,0,1,67/33,1,0.6698412698412698,0.6698412698412698
hepatitis,gemini,mlp,True,2,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gemini,mlp,True,2,1,False,0,1,67/33,3,0.7545219638242895,0.7784090909090908
hepatitis,gemini,mlp,True,2,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gemini,mlp,True,3,1,False,0,1,33/67,0,0.7633037694013304,0.7589638718473075
hepatitis,gemini,mlp,True,3,1,False,0,1,33/67,1,0.7202380952380952,0.7423616845582164
hepatitis,gemini,mlp,True,3,1,False,0,1,33/67,2,0.5684380032206119,0.5715355805243446
hepatitis,gemini,mlp,True,3,1,False,0,1,33/67,3,0.6957403651115619,0.6780185758513931
hepatitis,gemini,mlp,True,3,1,False,0,1,33/67,4,0.7317842799770511,0.7534376481744902
hepatitis,gemini,mlp,True,3,1,False,0,1,50/50,0,0.810483870967742,0.7833333333333333
hepatitis,gemini,mlp,True,3,1,False,0,1,50/50,1,0.7466517857142857,0.7536606373815675
hepatitis,gemini,mlp,True,3,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gemini,mlp,True,3,1,False,0,1,50/50,3,0.7386363636363636,0.7230769230769231
hepatitis,gemini,mlp,True,3,1,False,0,1,50/50,4,0.6648987463837994,0.6823241922345914
hepatitis,gemini,mlp,True,3,1,False,0,1,67/33,0,0.85,0.8604401502952228
hepatitis,gemini,mlp,True,3,1,False,0,1,67/33,1,0.680952380952381,0.6923076923076923
hepatitis,gemini,mlp,True,3,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gemini,mlp,True,3,1,False,0,1,67/33,3,0.7545219638242895,0.7784090909090908
hepatitis,gemini,mlp,True,3,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gemini,mlp,True,4,1,False,0,1,33/67,0,0.7572062084257206,0.748792270531401
hepatitis,gemini,mlp,True,4,1,False,0,1,33/67,1,0.7083333333333333,0.720562667931089
hepatitis,gemini,mlp,True,4,1,False,0,1,33/67,2,0.6119162640901771,0.6306818181818181
hepatitis,gemini,mlp,True,4,1,False,0,1,33/67,3,0.7072346179851251,0.6976744186046512
hepatitis,gemini,mlp,True,4,1,False,0,1,33/67,4,0.7673551348250143,0.7721629910909887
hepatitis,gemini,mlp,True,4,1,False,0,1,50/50,0,0.8266129032258065,0.8119575699132112
hepatitis,gemini,mlp,True,4,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gemini,mlp,True,4,1,False,0,1,50/50,2,0.7015873015873015,0.7230769230769231
hepatitis,gemini,mlp,True,4,1,False,0,1,50/50,3,0.7045454545454546,0.7045454545454546
hepatitis,gemini,mlp,True,4,1,False,0,1,50/50,4,0.6730954676952748,0.6953125
hepatitis,gemini,mlp,True,4,1,False,0,1,67/33,0,0.85,0.8604401502952228
hepatitis,gemini,mlp,True,4,1,False,0,1,67/33,1,0.6698412698412698,0.6698412698412698
hepatitis,gemini,mlp,True,4,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gemini,mlp,True,4,1,False,0,1,67/33,3,0.810077519379845,0.8242055442866802
hepatitis,gemini,mlp,True,4,1,False,0,1,67/33,4,0.7051282051282051,0.7314974182444062
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,0,0.7572062084257206,0.748792270531401
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,1,0.7083333333333333,0.720562667931089
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,2,0.6336553945249597,0.6578354978354979
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,3,0.7072346179851251,0.6976744186046512
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,4,0.6841652323580034,0.7080099091659785
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,0,0.810483870967742,0.7833333333333333
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
