dataset,method,num_trees,iter,decision_tree,description,num_examples,max_tree_depth,temperature,split,accuracy,f1_score
creditscore,gemini,5,4,True,False,1,2,0.5,67/33,0.5258620689655172,0.44568868980963045
creditscore,gemini,5,0,True,False,1,2,1,33/67,0.6958823529411764,0.7295412844036697
creditscore,gemini,5,1,True,False,1,2,1,33/67,0.6664705882352941,0.6954545454545454
creditscore,gemini,5,2,True,False,1,2,1,33/67,0.6464460784313726,0.6737012987012987
creditscore,gemini,5,3,True,False,1,2,1,33/67,0.6737938596491228,0.6985115957078574
creditscore,gemini,5,4,True,False,1,2,1,33/67,0.6564625850340136,0.6803669724770642
creditscore,gemini,5,0,True,False,1,2,1,50/50,0.611842105263158,0.6279761904761905
creditscore,gemini,5,1,True,False,1,2,1,50/50,0.736842105263158,0.7725795971410006
creditscore,gemini,5,2,True,False,1,2,1,50/50,0.5875,0.6021220159151194
creditscore,gemini,5,3,True,False,1,2,1,50/50,0.6646825396825397,0.6875
creditscore,gemini,5,4,True,False,1,2,1,50/50,0.668997668997669,0.7023809523809523
creditscore,gemini,5,0,True,False,1,2,1,67/33,0.6363636363636364,0.6373626373626373
creditscore,gemini,5,1,True,False,1,2,1,67/33,0.695054945054945,0.7272727272727273
creditscore,gemini,5,2,True,False,1,2,1,67/33,0.5425,0.5285714285714286
creditscore,gemini,5,3,True,False,1,2,1,67/33,0.6875,0.7272727272727273
creditscore,gemini,5,4,True,False,1,2,1,67/33,0.7327586206896552,0.7602905569007263
creditscore,claude,5,0,True,False,1,2,0,33/67,0.6076470588235294,0.6193181818181819
creditscore,claude,5,1,True,False,1,2,0,33/67,0.6170588235294118,0.6311926605504588
creditscore,claude,5,2,True,False,1,2,0,33/67,0.6053921568627452,0.6193181818181819
creditscore,claude,5,3,True,False,1,2,0,33/67,0.555921052631579,0.4757433489827856
creditscore,claude,5,4,True,False,1,2,0,33/67,0.4586167800453515,0.3858707802369774
creditscore,claude,5,0,True,False,1,2,0,50/50,0.5701754385964912,0.5686274509803921
creditscore,claude,5,1,True,False,1,2,0,50/50,0.668859649122807,0.6875
creditscore,claude,5,2,True,False,1,2,0,50/50,0.575,0.584717607973422
creditscore,claude,5,3,True,False,1,2,0,50/50,0.5297619047619048,0.4724025974025974
creditscore,claude,5,4,True,False,1,2,0,50/50,0.41375291375291373,0.33333333333333337
creditscore,claude,5,0,True,False,1,2,0,67/33,0.5681818181818182,0.5467032967032968
creditscore,claude,5,1,True,False,1,2,0,67/33,0.532967032967033,0.5285714285714286
creditscore,claude,5,2,True,False,1,2,0,67/33,0.625,0.6464285714285715
creditscore,claude,5,3,True,False,1,2,0,67/33,0.4925,0.41565703634669154
creditscore,claude,5,4,True,False,1,2,0,67/33,0.5129310344827587,0.3176691729323308
creditscore,claude,5,0,True,False,1,2,0.5,33/67,0.5129411764705882,0.41582830315224684
creditscore,claude,5,1,True,False,1,2,0.5,33/67,0.6170588235294118,0.6311926605504588
creditscore,claude,5,2,True,False,1,2,0.5,33/67,0.6053921568627452,0.6193181818181819
creditscore,claude,5,3,True,False,1,2,0.5,33/67,0.555921052631579,0.4757433489827856
creditscore,claude,5,4,True,False,1,2,0.5,33/67,0.6082766439909297,0.6182336182336182
creditscore,claude,5,0,True,False,1,2,0.5,50/50,0.5043859649122807,0.41414141414141414
creditscore,claude,5,1,True,False,1,2,0.5,50/50,0.668859649122807,0.6875
creditscore,claude,5,2,True,False,1,2,0.5,50/50,0.575,0.584717607973422
creditscore,claude,5,3,True,False,1,2,0.5,50/50,0.5297619047619048,0.4724025974025974
creditscore,claude,5,4,True,False,1,2,0.5,50/50,0.5524475524475525,0.5535714285714286
creditscore,claude,5,0,True,False,1,2,0.5,67/33,0.4318181818181818,0.3612903225806452
creditscore,claude,5,1,True,False,1,2,0.5,67/33,0.532967032967033,0.5285714285714286
creditscore,claude,5,2,True,False,1,2,0.5,67/33,0.625,0.6464285714285715
creditscore,claude,5,3,True,False,1,2,0.5,67/33,0.4925,0.41565703634669154
creditscore,claude,5,4,True,False,1,2,0.5,67/33,0.5732758620689655,0.5732758620689655
creditscore,claude,5,0,True,False,1,2,1,33/67,0.6076470588235294,0.6193181818181819
creditscore,claude,5,1,True,False,1,2,1,33/67,0.6170588235294118,0.6311926605504588
creditscore,claude,5,2,True,False,1,2,1,33/67,0.5526960784313726,0.540045766590389
creditscore,claude,5,3,True,False,1,2,1,33/67,0.6480263157894737,0.6582658265826582
creditscore,claude,5,4,True,False,1,2,1,33/67,0.6082766439909297,0.6182336182336182
creditscore,claude,5,0,True,False,1,2,1,50/50,0.5701754385964912,0.5686274509803921
creditscore,claude,5,1,True,False,1,2,1,50/50,0.668859649122807,0.6875
creditscore,claude,5,2,True,False,1,2,1,50/50,0.5375,0.5265151515151515
creditscore,claude,5,3,True,False,1,2,1,50/50,0.6805555555555556,0.6881496881496881
creditscore,claude,5,4,True,False,1,2,1,50/50,0.5524475524475525,0.5535714285714286
creditscore,claude,5,0,True,False,1,2,1,67/33,0.5681818181818182,0.5467032967032968
creditscore,claude,5,1,True,False,1,2,1,67/33,0.532967032967033,0.5285714285714286
creditscore,claude,5,2,True,False,1,2,1,67/33,0.5625,0.5497076023391813
creditscore,claude,5,3,True,False,1,2,1,67/33,0.7725,0.7843137254901961
creditscore,claude,5,4,True,False,1,2,1,67/33,0.5732758620689655,0.5732758620689655
japansolvent,gpt-4o,5,0,True,False,1,2,0,33/67,0.5588235294117647,0.4582043343653251
japansolvent,gpt-4o,5,1,True,False,1,2,0,33/67,0.5,0.33962264150943394
japansolvent,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.33962264150943394
japansolvent,gpt-4o,5,3,True,False,1,2,0,33/67,0.5833333333333334,0.4897959183673469
japansolvent,gpt-4o,5,4,True,False,1,2,0,33/67,0.5604575163398693,0.4897959183673469
japansolvent,gpt-4o,5,0,True,False,1,2,0,50/50,0.5357142857142857,0.390990990990991
japansolvent,gpt-4o,5,1,True,False,1,2,0,50/50,0.5,0.36585365853658536
japansolvent,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.3157894736842105
japansolvent,gpt-4o,5,3,True,False,1,2,0,50/50,0.6071428571428571,0.519327731092437
japansolvent,gpt-4o,5,4,True,False,1,2,0,50/50,0.5892857142857143,0.5486111111111112
japansolvent,gpt-4o,5,0,True,False,1,2,0,67/33,0.5,0.3333333333333333
japansolvent,gpt-4o,5,1,True,False,1,2,0,67/33,0.5,0.3793103448275862
japansolvent,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.3076923076923077
japansolvent,gpt-4o,5,3,True,False,1,2,0,67/33,0.65,0.5785953177257526
japansolvent,gpt-4o,5,4,True,False,1,2,0,67/33,0.5416666666666666,0.5178571428571428
japansolvent,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.5294117647058824,0.4017094017094017
japansolvent,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.4738562091503268,0.37
japansolvent,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.7369281045751634,0.7286821705426356
japansolvent,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.4068627450980392,0.3669250645994832
japansolvent,gpt-4o,5,4,True,False,1,2,0.5,33/67,0.6290849673202614,0.6285714285714286
japansolvent,gpt-4o,5,0,True,False,1,2,0.5,50/50,0.5357142857142857,0.390990990990991
japansolvent,gpt-4o,5,1,True,False,1,2,0.5,50/50,0.4787878787878788,0.4135338345864662
japansolvent,gpt-4o,5,2,True,False,1,2,0.5,50/50,0.7857142857142857,0.7636363636363637
japansolvent,gpt-4o,5,3,True,False,1,2,0.5,50/50,0.4464285714285714,0.37799043062200954
japansolvent,gpt-4o,5,4,True,False,1,2,0.5,50/50,0.6607142857142857,0.6533333333333333
japansolvent,gpt-4o,5,0,True,False,1,2,0.5,67/33,0.5,0.3333333333333333
japansolvent,gpt-4o,5,1,True,False,1,2,0.5,67/33,0.48051948051948057,0.4461538461538461
japansolvent,gpt-4o,5,2,True,False,1,2,0.5,67/33,0.75,0.7142857142857142
japansolvent,gpt-4o,5,3,True,False,1,2,0.5,67/33,0.5375,0.4581939799331104
japansolvent,gpt-4o,5,4,True,False,1,2,0.5,67/33,0.5833333333333333,0.55
japansolvent,gpt-4o,5,0,True,False,1,2,1,33/67,0.7941176470588236,0.788975021533161
japansolvent,gpt-4o,5,1,True,False,1,2,1,33/67,0.7679738562091503,0.7666666666666666
japansolvent,gpt-4o,5,2,True,False,1,2,1,33/67,0.6797385620915033,0.6683893195521102
japansolvent,gpt-4o,5,3,True,False,1,2,1,33/67,0.7761437908496732,0.7666666666666666
japansolvent,gpt-4o,5,4,True,False,1,2,1,33/67,0.5294117647058824,0.4017094017094017
japansolvent,gpt-4o,5,0,True,False,1,2,1,50/50,0.75,0.7204301075268817
japansolvent,gpt-4o,5,1,True,False,1,2,1,50/50,0.706060606060606,0.7097288676236044
japansolvent,gpt-4o,5,2,True,False,1,2,1,50/50,0.7083333333333333,0.6848484848484848
japansolvent,gpt-4o,5,3,True,False,1,2,1,50/50,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,5,4,True,False,1,2,1,50/50,0.5416666666666666,0.4358974358974359
japansolvent,gpt-4o,5,0,True,False,1,2,1,67/33,0.7222222222222222,0.6989966555183946
japansolvent,gpt-4o,5,1,True,False,1,2,1,67/33,0.6948051948051948,0.6989966555183946
japansolvent,gpt-4o,5,2,True,False,1,2,1,67/33,0.6375,0.6
japansolvent,gpt-4o,5,3,True,False,1,2,1,67/33,0.85,0.8328173374613003
japansolvent,gpt-4o,5,4,True,False,1,2,1,67/33,0.5,0.4
japansolvent,gemini,5,0,True,False,1,2,0,33/67,0.5,0.33962264150943394
japansolvent,gemini,5,1,True,False,1,2,0,33/67,0.7352941176470589,0.72
japansolvent,gemini,5,2,True,False,1,2,0,33/67,0.7352941176470589,0.72
japansolvent,gemini,5,3,True,False,1,2,0,33/67,0.5277777777777778,0.38596491228070173
japansolvent,gemini,5,4,True,False,1,2,0,33/67,0.5588235294117647,0.4582043343653251
japansolvent,gemini,5,0,True,False,1,2,0,50/50,0.5,0.3157894736842105
japansolvent,gemini,5,1,True,False,1,2,0,50/50,0.6818181818181819,0.6720720720720721
japansolvent,gemini,5,2,True,False,1,2,0,50/50,0.7142857142857143,0.675
japansolvent,gemini,5,3,True,False,1,2,0,50/50,0.5357142857142857,0.390990990990991
japansolvent,gemini,5,4,True,False,1,2,0,50/50,0.5833333333333334,0.5112781954887218
japansolvent,gemini,5,0,True,False,1,2,0,67/33,0.5,0.3333333333333333
japansolvent,gemini,5,1,True,False,1,2,0,67/33,0.6428571428571428,0.6296296296296295
japansolvent,gemini,5,2,True,False,1,2,0,67/33,0.75,0.7142857142857142
japansolvent,gemini,5,3,True,False,1,2,0,67/33,0.55,0.4109090909090909
japansolvent,gemini,5,4,True,False,1,2,0,67/33,0.6666666666666666,0.6785714285714286
japansolvent,gemini,5,0,True,False,1,2,0.5,33/67,0.5,0.33962264150943394
japansolvent,gemini,5,1,True,False,1,2,0.5,33/67,0.8235294117647058,0.8214285714285714
japansolvent,gemini,5,2,True,False,1,2,0.5,33/67,0.5588235294117647,0.4582043343653251
japansolvent,gemini,5,3,True,False,1,2,0.5,33/67,0.75,0.7286821705426356
japansolvent,gemini,5,4,True,False,1,2,0.5,33/67,0.5294117647058824,0.4017094017094017
japansolvent,gemini,5,0,True,False,1,2,0.5,50/50,0.5,0.3157894736842105
japansolvent,gemini,5,1,True,False,1,2,0.5,50/50,0.7727272727272727,0.7815126050420168
japansolvent,gemini,5,2,True,False,1,2,0.5,50/50,0.5357142857142857,0.390990990990991
japansolvent,gemini,5,3,True,False,1,2,0.5,50/50,0.7857142857142857,0.7636363636363637
japansolvent,gemini,5,4,True,False,1,2,0.5,50/50,0.5416666666666666,0.4358974358974359
japansolvent,gemini,5,0,True,False,1,2,0.5,67/33,0.5,0.3333333333333333
japansolvent,gemini,5,1,True,False,1,2,0.5,67/33,0.7857142857142857,0.8036363636363637
japansolvent,gemini,5,2,True,False,1,2,0.5,67/33,0.5,0.3076923076923077
japansolvent,gemini,5,3,True,False,1,2,0.5,67/33,0.85,0.8328173374613003
japansolvent,gemini,5,4,True,False,1,2,0.5,67/33,0.5833333333333334,0.5566502463054187
japansolvent,gemini,5,0,True,False,1,2,1,33/67,0.5882352941176471,0.51
japansolvent,gemini,5,1,True,False,1,2,1,33/67,0.7352941176470589,0.72
japansolvent,gemini,5,2,True,False,1,2,1,33/67,0.5294117647058824,0.4017094017094017
japansolvent,gemini,5,3,True,False,1,2,1,33/67,0.75,0.7286821705426356
japansolvent,gemini,5,4,True,False,1,2,1,33/67,0.5294117647058824,0.4017094017094017
japansolvent,gemini,5,0,True,False,1,2,1,50/50,0.5714285714285714,0.4583333333333333
japansolvent,gemini,5,1,True,False,1,2,1,50/50,0.6818181818181819,0.6720720720720721
japansolvent,gemini,5,2,True,False,1,2,1,50/50,0.5,0.3157894736842105
japansolvent,gemini,5,3,True,False,1,2,1,50/50,0.7857142857142857,0.7636363636363637
japansolvent,gemini,5,4,True,False,1,2,1,50/50,0.5416666666666666,0.4358974358974359
japansolvent,gemini,5,0,True,False,1,2,1,67/33,0.5555555555555556,0.4461538461538461
japansolvent,gemini,5,1,True,False,1,2,1,67/33,0.6428571428571428,0.6296296296296295
japansolvent,gemini,5,2,True,False,1,2,1,67/33,0.5,0.3076923076923077
japansolvent,gemini,5,3,True,False,1,2,1,67/33,0.85,0.8328173374613003
japansolvent,gemini,5,4,True,False,1,2,1,67/33,0.5833333333333334,0.5566502463054187
japansolvent,claude,5,0,True,False,1,2,0,33/67,0.8562091503267973,0.8566748566748568
japansolvent,claude,5,1,True,False,1,2,0,33/67,0.8300653594771241,0.8284313725490196
japansolvent,claude,5,2,True,False,1,2,0,33/67,0.7990196078431373,0.7993447993447993
japansolvent,claude,5,3,True,False,1,2,0,33/67,0.8006535947712419,0.8
japansolvent,claude,5,4,True,False,1,2,0,33/67,0.857843137254902,0.8571428571428571
japansolvent,claude,5,0,True,False,1,2,0,50/50,0.8511904761904762,0.8461538461538461
japansolvent,claude,5,1,True,False,1,2,0,50/50,0.8212121212121212,0.8074074074074074
japansolvent,claude,5,2,True,False,1,2,0,50/50,0.8095238095238095,0.8074074074074074
japansolvent,claude,5,3,True,False,1,2,0,50/50,0.7678571428571428,0.7678571428571428
japansolvent,claude,5,4,True,False,1,2,0,50/50,0.8511904761904762,0.8461538461538461
japansolvent,claude,5,0,True,False,1,2,0,67/33,0.8333333333333333,0.8328173374613003
japansolvent,claude,5,1,True,False,1,2,0,67/33,0.8636363636363636,0.8328173374613003
japansolvent,claude,5,2,True,False,1,2,0,67/33,0.775,0.775
japansolvent,claude,5,3,True,False,1,2,0,67/33,0.8375,0.8328173374613003
japansolvent,claude,5,4,True,False,1,2,0,67/33,0.875,0.8285714285714285
japansolvent,claude,5,0,True,False,1,2,0.5,33/67,0.8562091503267973,0.8566748566748568
japansolvent,claude,5,1,True,False,1,2,0.5,33/67,0.7990196078431373,0.7993447993447993
japansolvent,claude,5,2,True,False,1,2,0.5,33/67,0.7467320261437909,0.7394540942928041
japansolvent,claude,5,3,True,False,1,2,0.5,33/67,0.8006535947712419,0.8
japansolvent,claude,5,4,True,False,1,2,0.5,33/67,0.8839869281045751,0.8848684210526316
japansolvent,claude,5,0,True,False,1,2,0.5,50/50,0.8511904761904762,0.8461538461538461
japansolvent,claude,5,1,True,False,1,2,0.5,50/50,0.7636363636363637,0.7636363636363637
japansolvent,claude,5,2,True,False,1,2,0.5,50/50,0.7619047619047619,0.7636363636363637
japansolvent,claude,5,3,True,False,1,2,0.5,50/50,0.7678571428571428,0.7678571428571428
japansolvent,claude,5,4,True,False,1,2,0.5,50/50,0.9226190476190477,0.9226190476190477
japansolvent,claude,5,0,True,False,1,2,0.5,67/33,0.8333333333333333,0.8328173374613003
japansolvent,claude,5,1,True,False,1,2,0.5,67/33,0.7662337662337663,0.7662337662337663
japansolvent,claude,5,2,True,False,1,2,0.5,67/33,0.7625,0.7662337662337663
japansolvent,claude,5,3,True,False,1,2,0.5,67/33,0.8375,0.8328173374613003
japansolvent,claude,5,4,True,False,1,2,0.5,67/33,0.9583333333333333,0.939799331103679
japansolvent,claude,5,0,True,False,1,2,1,33/67,0.7467320261437909,0.7394540942928041
japansolvent,claude,5,1,True,False,1,2,1,33/67,0.8300653594771241,0.8284313725490196
japansolvent,claude,5,2,True,False,1,2,1,33/67,0.7990196078431373,0.7993447993447993
japansolvent,claude,5,3,True,False,1,2,1,33/67,0.7990196078431373,0.7993447993447993
japansolvent,claude,5,4,True,False,1,2,1,33/67,0.7483660130718954,0.735071488645921
japansolvent,claude,5,0,True,False,1,2,1,50/50,0.7619047619047619,0.7636363636363637
japansolvent,claude,5,1,True,False,1,2,1,50/50,0.8212121212121212,0.8074074074074074
japansolvent,claude,5,2,True,False,1,2,1,50/50,0.8095238095238095,0.8074074074074074
japansolvent,claude,5,3,True,False,1,2,1,50/50,0.8452380952380952,0.8452380952380952
japansolvent,claude,5,4,True,False,1,2,1,50/50,0.7440476190476191,0.7271364317841079
japansolvent,claude,5,0,True,False,1,2,1,67/33,0.6666666666666667,0.6625
japansolvent,claude,5,1,True,False,1,2,1,67/33,0.8636363636363636,0.8328173374613003
japansolvent,claude,5,2,True,False,1,2,1,67/33,0.775,0.775
japansolvent,claude,5,3,True,False,1,2,1,67/33,0.95,0.9442724458204335
japansolvent,claude,5,4,True,False,1,2,1,67/33,0.7916666666666667,0.7213622291021672
colic,gpt-4o,5,0,True,False,1,2,0,33/67,0.5105263157894737,0.32702537393657444
colic,gpt-4o,5,1,True,False,1,2,0,33/67,0.563450212299685,0.5341380611090154
colic,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.26047904191616766
colic,gpt-4o,5,3,True,False,1,2,0,33/67,0.5682150160677768,0.42164453331966023
colic,gpt-4o,5,4,True,False,1,2,0,33/67,0.5511055486024197,0.5429357339334834
colic,gpt-4o,5,0,True,False,1,2,0,50/50,0.49657235448086745,0.3075268817204301
colic,gpt-4o,5,1,True,False,1,2,0,50/50,0.5581081081081081,0.526039970392302
colic,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.2784313725490196
colic,gpt-4o,5,3,True,False,1,2,0,50/50,0.58017604286261,0.45238095238095233
colic,gpt-4o,5,4,True,False,1,2,0,50/50,0.548562260891028,0.5452682338758288
colic,gpt-4o,5,0,True,False,1,2,0,67/33,0.4987234042553192,0.311890243902439
colic,gpt-4o,5,1,True,False,1,2,0,67/33,0.5817524841915086,0.5244623655913978
colic,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.2781065088757396
colic,gpt-4o,5,3,True,False,1,2,0,67/33,0.5920567375886525,0.48085106382978726
colic,gpt-4o,5,4,True,False,1,2,0,67/33,0.5463960231980116,0.544002718314645
colic,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.5473684210526316,0.4171245421245421
colic,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.5536227913984386,0.5526044047195842
colic,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.4947557471264368,0.2697708795269771
colic,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.5,0.2537764350453172
colic,gpt-4o,5,4,True,False,1,2,0.5,33/67,0.6278681685440133,0.629410622561912
colic,gpt-4o,5,0,True,False,1,2,0.5,50/50,0.5444347500934812,0.4168356997971603
colic,gpt-4o,5,1,True,False,1,2,0.5,50/50,0.55,0.5485688323489323
colic,gpt-4o,5,2,True,False,1,2,0.5,50/50,0.49295774647887325,0.2755905511811024
colic,gpt-4o,5,3,True,False,1,2,0.5,50/50,0.5,0.26693227091633465
colic,gpt-4o,5,4,True,False,1,2,0.5,50/50,0.6090953967666296,0.6104528075330995
colic,gpt-4o,5,0,True,False,1,2,0.5,67/33,0.5720567375886525,0.4479638009049774
colic,gpt-4o,5,1,True,False,1,2,0.5,67/33,0.5951520626317375,0.5807560137457044
colic,gpt-4o,5,2,True,False,1,2,0.5,67/33,0.5,0.2781065088757396
colic,gpt-4o,5,3,True,False,1,2,0.5,67/33,0.5,0.2781065088757396
colic,gpt-4o,5,4,True,False,1,2,0.5,67/33,0.6112952223142778,0.6121511833274461
colic,gpt-4o,5,0,True,False,1,2,1,33/67,0.5480263157894737,0.5258183608171302
colic,gpt-4o,5,1,True,False,1,2,1,33/67,0.6954184358307081,0.6596456692913386
colic,gpt-4o,5,2,True,False,1,2,1,33/67,0.6185344827586207,0.5448802316399053
colic,gpt-4o,5,3,True,False,1,2,1,33/67,0.6580850131463629,0.5827497416889442
colic,gpt-4o,5,4,True,False,1,2,1,33/67,0.6138575997774997,0.550046369899311
colic,gpt-4o,5,0,True,False,1,2,1,50/50,0.5222485354605508,0.4997635933806146
colic,gpt-4o,5,1,True,False,1,2,1,50/50,0.686977886977887,0.6515151515151515
colic,gpt-4o,5,2,True,False,1,2,1,50/50,0.6065686152312102,0.542959748615891
colic,gpt-4o,5,3,True,False,1,2,1,50/50,0.6625207296849087,0.6026858342946727
colic,gpt-4o,5,4,True,False,1,2,1,50/50,0.5936690114772307,0.5278775621094576
colic,gpt-4o,5,0,True,False,1,2,1,67/33,0.5658156028368795,0.5476912706437479
colic,gpt-4o,5,1,True,False,1,2,1,67/33,0.6921108099969888,0.630526953361599
colic,gpt-4o,5,2,True,False,1,2,1,67/33,0.605531914893617,0.544002718314645
colic,gpt-4o,5,3,True,False,1,2,1,67/33,0.6428368794326241,0.587391774891775
colic,gpt-4o,5,4,True,False,1,2,1,67/33,0.6509251587959127,0.5956917978458989
colic,gemini,5,0,True,False,1,2,0,33/67,0.5,0.2777777777777778
colic,gemini,5,1,True,False,1,2,0,33/67,0.5,0.28405797101449276
colic,gemini,5,2,True,False,1,2,0,33/67,0.6081537356321839,0.5218010027633908
colic,gemini,5,3,True,False,1,2,0,33/67,0.6304046158340637,0.6316393254560055
colic,gemini,5,4,True,False,1,2,0,33/67,0.5,0.2756598240469208
colic,gemini,5,0,True,False,1,2,0,50/50,0.5,0.2784313725490196
colic,gemini,5,1,True,False,1,2,0,50/50,0.5,0.2868217054263566
colic,gemini,5,2,True,False,1,2,0,50/50,0.5959117537080892,0.523086196503918
colic,gemini,5,3,True,False,1,2,0,50/50,0.6278862099757623,0.6231884057971014
colic,gemini,5,4,True,False,1,2,0,50/50,0.5,0.2840466926070039
colic,gemini,5,0,True,False,1,2,0,67/33,0.5,0.2781065088757396
colic,gemini,5,1,True,False,1,2,0,67/33,0.5,0.25153374233128833
colic,gemini,5,2,True,False,1,2,0,67/33,0.6028368794326241,0.532950505879136
colic,gemini,5,3,True,False,1,2,0,67/33,0.5943262411347517,0.5763888888888888
colic,gemini,5,4,True,False,1,2,0,67/33,0.5,0.2947976878612717
colic,gemini,5,0,True,False,1,2,0.5,33/67,0.4697368421052632,0.2766866245127115
colic,gemini,5,1,True,False,1,2,0.5,33/67,0.5,0.28405797101449276
colic,gemini,5,2,True,False,1,2,0.5,33/67,0.5,0.26047904191616766
colic,gemini,5,3,True,False,1,2,0.5,33/67,0.5682150160677768,0.42164453331966023
colic,gemini,5,4,True,False,1,2,0.5,33/67,0.5,0.2756598240469208
colic,gemini,5,0,True,False,1,2,0.5,50/50,0.46921351115542814,0.2734636023083933
colic,gemini,5,1,True,False,1,2,0.5,50/50,0.5,0.2868217054263566
colic,gemini,5,2,True,False,1,2,0.5,50/50,0.5,0.2784313725490196
colic,gemini,5,3,True,False,1,2,0.5,50/50,0.58017604286261,0.45238095238095233
colic,gemini,5,4,True,False,1,2,0.5,50/50,0.5,0.2840466926070039
colic,gemini,5,0,True,False,1,2,0.5,67/33,0.46411347517730495,0.27469512195121953
colic,gemini,5,1,True,False,1,2,0.5,67/33,0.5,0.25153374233128833
colic,gemini,5,2,True,False,1,2,0.5,67/33,0.5,0.2781065088757396
colic,gemini,5,3,True,False,1,2,0.5,67/33,0.5920567375886525,0.48085106382978726
colic,gemini,5,4,True,False,1,2,0.5,67/33,0.5,0.2947976878612717
colic,gemini,5,0,True,False,1,2,1,33/67,0.5381578947368422,0.5015013536795472
colic,gemini,5,1,True,False,1,2,1,33/67,0.6142994110395836,0.6144927536231883
colic,gemini,5,2,True,False,1,2,1,33/67,0.6081537356321839,0.5218010027633908
colic,gemini,5,3,True,False,1,2,1,33/67,0.5337423312883436,0.32571839080459775
colic,gemini,5,4,True,False,1,2,1,33/67,0.5,0.2756598240469208
colic,gemini,5,0,True,False,1,2,1,50/50,0.5256761809796834,0.4944308210476556
colic,gemini,5,1,True,False,1,2,1,50/50,0.5932432432432433,0.593970473970474
colic,gemini,5,2,True,False,1,2,1,50/50,0.5959117537080892,0.523086196503918
colic,gemini,5,3,True,False,1,2,1,50/50,0.5384615384615384,0.3482880755608029
colic,gemini,5,4,True,False,1,2,1,50/50,0.5,0.2840466926070039
colic,gemini,5,0,True,False,1,2,1,67/33,0.5577304964539007,0.5244623655913978
colic,gemini,5,1,True,False,1,2,1,67/33,0.589430894308943,0.5843421529539689
colic,gemini,5,2,True,False,1,2,1,67/33,0.6028368794326241,0.532950505879136
colic,gemini,5,3,True,False,1,2,1,67/33,0.5333333333333333,0.3490853658536585
colic,gemini,5,4,True,False,1,2,1,67/33,0.5,0.2947976878612717
colic,claude,5,0,True,False,1,2,0,33/67,0.5480263157894737,0.5258183608171302
colic,claude,5,1,True,False,1,2,0,33/67,0.5207505821120395,0.5054162289915967
colic,claude,5,2,True,False,1,2,0,33/67,0.5437140804597701,0.5123716767570413
colic,claude,5,3,True,False,1,2,0,33/67,0.5722319602687701,0.5324510723750268
colic,claude,5,4,True,False,1,2,0,33/67,0.5258656654151022,0.4938939431194164
colic,claude,5,0,True,False,1,2,0,50/50,0.5222485354605508,0.4997635933806146
colic,claude,5,1,True,False,1,2,0,50/50,0.5245700245700246,0.5103489059727971
colic,claude,5,2,True,False,1,2,0,50/50,0.5592671070671819,0.5325534680373389
colic,claude,5,3,True,False,1,2,0,50/50,0.5964408725602756,0.5594573024740622
colic,claude,5,4,True,False,1,2,0,50/50,0.5267802048623966,0.5054201742726333
colic,claude,5,0,True,False,1,2,0,67/33,0.5658156028368795,0.5476912706437479
colic,claude,5,1,True,False,1,2,0,67/33,0.551490514905149,0.5137472134026887
colic,claude,5,2,True,False,1,2,0,67/33,0.5324822695035462,0.5080645161290323
colic,claude,5,3,True,False,1,2,0,67/33,0.5604255319148936,0.5327554928441847
colic,claude,5,4,True,False,1,2,0,67/33,0.5614471140568904,0.5404896421845575
colic,claude,5,0,True,False,1,2,0.5,33/67,0.6881578947368421,0.6594669117647058
colic,claude,5,1,True,False,1,2,0.5,33/67,0.7052116148472812,0.679973102848802
colic,claude,5,2,True,False,1,2,0.5,33/67,0.690301724137931,0.6563990461049285
colic,claude,5,3,True,False,1,2,0.5,33/67,0.4959830557990067,0.4925968992248062
colic,claude,5,4,True,False,1,2,0.5,33/67,0.5363301348908358,0.3756319514661274
colic,claude,5,0,True,False,1,2,0.5,50/50,0.680169512651128,0.6518036664695446
colic,claude,5,1,True,False,1,2,0.5,50/50,0.6985257985257985,0.67387451258419
colic,claude,5,2,True,False,1,2,0.5,50/50,0.6705097843699364,0.6458919319022947
colic,claude,5,3,True,False,1,2,0.5,50/50,0.4837351703023345,0.4737723214285714
colic,claude,5,4,True,False,1,2,0.5,50/50,0.5313464149080588,0.371096731375477
colic,claude,5,0,True,False,1,2,0.5,67/33,0.7228368794326241,0.6884408602150538
colic,claude,5,1,True,False,1,2,0.5,67/33,0.7046070460704608,0.6534090909090908
colic,claude,5,2,True,False,1,2,0.5,67/33,0.6842553191489362,0.655367231638418
colic,claude,5,3,True,False,1,2,0.5,67/33,0.5316312056737589,0.5222431077694235
