dataset,method,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
japansolvent,gpt-4o,True,5,1,False,0,1,33/67,2,0.8006535947712419,0.8
japansolvent,gpt-4o,True,5,1,False,0,1,33/67,3,0.8055555555555556,0.7939444911690496
japansolvent,gpt-4o,True,5,1,False,0,1,33/67,4,0.7712418300653594,0.7712418300653594
japansolvent,gpt-4o,True,5,1,False,0,1,50/50,0,0.7857142857142857,0.7636363636363637
japansolvent,gpt-4o,True,5,1,False,0,1,50/50,1,0.6303030303030304,0.6153846153846154
japansolvent,gpt-4o,True,5,1,False,0,1,50/50,2,0.8095238095238095,0.8074074074074074
japansolvent,gpt-4o,True,5,1,False,0,1,50/50,3,0.8452380952380952,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,0,1,50/50,4,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,True,5,1,False,0,1,67/33,0,0.8333333333333333,0.8285714285714285
japansolvent,gpt-4o,True,5,1,False,0,1,67/33,1,0.7012987012987013,0.6666666666666666
japansolvent,gpt-4o,True,5,1,False,0,1,67/33,2,0.825,0.8285714285714285
japansolvent,gpt-4o,True,5,1,False,0,1,67/33,3,0.7375,0.7213622291021672
japansolvent,gpt-4o,True,5,1,False,0,1,67/33,4,0.875,0.8285714285714285
japansolvent,gpt-o1,False,5,1,False,0,1,33/67,0,0.7941176470588236,0.788975021533161
japansolvent,gpt-o1,False,5,1,False,0,1,33/67,1,0.857843137254902,0.8571428571428571
japansolvent,gpt-o1,False,5,1,False,0,1,33/67,2,0.8562091503267973,0.8566748566748568
japansolvent,gpt-o1,False,5,1,False,0,1,33/67,3,0.8316993464052287,0.8273026315789473
japansolvent,gpt-o1,False,5,1,False,0,1,33/67,4,0.9133986928104575,0.914004914004914
japansolvent,gpt-o1,False,5,1,False,0,1,50/50,0,0.8214285714285714,0.8050974512743628
japansolvent,gpt-o1,False,5,1,False,0,1,50/50,1,0.8545454545454545,0.8452380952380952
japansolvent,gpt-o1,False,5,1,False,0,1,50/50,2,0.8452380952380952,0.8452380952380952
japansolvent,gpt-o1,False,5,1,False,0,1,50/50,3,0.8452380952380952,0.8452380952380952
japansolvent,gpt-o1,False,5,1,False,0,1,50/50,4,0.9226190476190477,0.9226190476190477
japansolvent,gpt-o1,False,5,1,False,0,1,67/33,0,0.7777777777777778,0.7662337662337663
japansolvent,gpt-o1,False,5,1,False,0,1,67/33,1,0.9090909090909092,0.8875
japansolvent,gpt-o1,False,5,1,False,0,1,67/33,2,0.8375,0.8328173374613003
japansolvent,gpt-o1,False,5,1,False,0,1,67/33,3,0.8875,0.8875
japansolvent,gpt-o1,False,5,1,False,0,1,67/33,4,0.9583333333333333,0.939799331103679
japansolvent,gpt-o1,True,5,1,False,0,1,33/67,0,0.7647058823529411,0.7552447552447552
japansolvent,gpt-o1,True,5,1,False,0,1,33/67,1,0.9150326797385621,0.9142857142857143
japansolvent,gpt-o1,True,5,1,False,0,1,33/67,2,0.8562091503267973,0.8566748566748568
japansolvent,gpt-o1,True,5,1,False,0,1,33/67,3,0.8594771241830066,0.8566748566748568
japansolvent,gpt-o1,True,5,1,False,0,1,33/67,4,0.9150326797385621,0.9142857142857143
japansolvent,gpt-o1,True,5,1,False,0,1,50/50,0,0.8214285714285714,0.8050974512743628
japansolvent,gpt-o1,True,5,1,False,0,1,50/50,1,0.9,0.8844444444444444
japansolvent,gpt-o1,True,5,1,False,0,1,50/50,2,0.8869047619047619,0.8844444444444444
japansolvent,gpt-o1,True,5,1,False,0,1,50/50,3,0.8869047619047619,0.8844444444444444
japansolvent,gpt-o1,True,5,1,False,0,1,50/50,4,0.8869047619047619,0.8844444444444444
japansolvent,gpt-o1,True,5,1,False,0,1,67/33,0,0.8333333333333333,0.8285714285714285
japansolvent,gpt-o1,True,5,1,False,0,1,67/33,1,0.9090909090909092,0.8875
japansolvent,gpt-o1,True,5,1,False,0,1,67/33,2,0.8875,0.8875
japansolvent,gpt-o1,True,5,1,False,0,1,67/33,3,0.95,0.9442724458204335
japansolvent,gpt-o1,True,5,1,False,0,1,67/33,4,0.9583333333333333,0.939799331103679
japansolvent,gemini,False,5,1,False,0,1,33/67,0,0.7973856209150327,0.7973531844499586
japansolvent,gemini,False,5,1,False,0,1,33/67,1,0.7222222222222222,0.6940559440559441
japansolvent,gemini,False,5,1,False,0,1,33/67,2,0.8823529411764706,0.8833333333333333
japansolvent,gemini,False,5,1,False,0,1,33/67,3,0.8300653594771241,0.8284313725490196
japansolvent,gemini,False,5,1,False,0,1,33/67,4,0.8022875816993464,0.7993447993447993
japansolvent,gemini,False,5,1,False,0,1,50/50,0,0.8571428571428572,0.8452380952380952
japansolvent,gemini,False,5,1,False,0,1,50/50,1,0.8333333333333333,0.8074074074074074
japansolvent,gemini,False,5,1,False,0,1,50/50,2,0.8928571428571428,0.8844444444444444
japansolvent,gemini,False,5,1,False,0,1,50/50,3,0.7678571428571428,0.7678571428571428
japansolvent,gemini,False,5,1,False,0,1,50/50,4,0.8154761904761905,0.8074074074074074
japansolvent,gemini,False,5,1,False,0,1,67/33,0,0.8888888888888888,0.8875
japansolvent,gemini,False,5,1,False,0,1,67/33,1,0.8181818181818181,0.7777777777777778
japansolvent,gemini,False,5,1,False,0,1,67/33,2,0.95,0.9442724458204335
japansolvent,gemini,False,5,1,False,0,1,67/33,3,0.95,0.9442724458204335
japansolvent,gemini,False,5,1,False,0,1,67/33,4,0.8333333333333333,0.775
japansolvent,gemini,True,5,1,False,0,1,33/67,0,0.7973856209150327,0.7973531844499586
japansolvent,gemini,True,5,1,False,0,1,33/67,1,0.7761437908496732,0.7666666666666666
japansolvent,gemini,True,5,1,False,0,1,33/67,2,0.8562091503267973,0.8566748566748568
japansolvent,gemini,True,5,1,False,0,1,33/67,3,0.8872549019607843,0.8856209150326797
japansolvent,gemini,True,5,1,False,0,1,33/67,4,0.8316993464052287,0.8273026315789473
japansolvent,gemini,True,5,1,False,0,1,50/50,0,0.8571428571428572,0.8452380952380952
japansolvent,gemini,True,5,1,False,0,1,50/50,1,0.7666666666666666,0.7271364317841079
japansolvent,gemini,True,5,1,False,0,1,50/50,2,0.8869047619047619,0.8844444444444444
japansolvent,gemini,True,5,1,False,0,1,50/50,3,0.7321428571428572,0.7303703703703703
japansolvent,gemini,True,5,1,False,0,1,50/50,4,0.8154761904761905,0.8074074074074074
japansolvent,gemini,True,5,1,False,0,1,67/33,0,0.8888888888888888,0.8875
japansolvent,gemini,True,5,1,False,0,1,67/33,1,0.8181818181818181,0.7777777777777778
japansolvent,gemini,True,5,1,False,0,1,67/33,2,0.825,0.8285714285714285
japansolvent,gemini,True,5,1,False,0,1,67/33,3,0.95,0.9442724458204335
japansolvent,gemini,True,5,1,False,0,1,67/33,4,0.8333333333333333,0.775
japansolvent,claude,False,5,1,False,0,1,33/67,0,0.7941176470588236,0.788975021533161
japansolvent,claude,False,5,1,False,0,1,33/67,1,0.8872549019607843,0.8856209150326797
japansolvent,claude,False,5,1,False,0,1,33/67,2,0.7973856209150327,0.7973531844499586
japansolvent,claude,False,5,1,False,0,1,33/67,3,0.7483660130718954,0.735071488645921
japansolvent,claude,False,5,1,False,0,1,33/67,4,0.857843137254902,0.8571428571428571
japansolvent,claude,False,5,1,False,0,1,50/50,0,0.7857142857142857,0.7636363636363637
japansolvent,claude,False,5,1,False,0,1,50/50,1,0.9,0.8844444444444444
japansolvent,claude,False,5,1,False,0,1,50/50,2,0.8869047619047619,0.8844444444444444
japansolvent,claude,False,5,1,False,0,1,50/50,3,0.7738095238095238,0.7692307692307693
japansolvent,claude,False,5,1,False,0,1,50/50,4,0.8511904761904762,0.8461538461538461
japansolvent,claude,False,5,1,False,0,1,67/33,0,0.7777777777777778,0.7662337662337663
japansolvent,claude,False,5,1,False,0,1,67/33,1,0.8636363636363636,0.8328173374613003
japansolvent,claude,False,5,1,False,0,1,67/33,2,0.8375,0.8328173374613003
japansolvent,claude,False,5,1,False,0,1,67/33,3,0.95,0.9442724458204335
japansolvent,claude,False,5,1,False,0,1,67/33,4,0.875,0.8285714285714285
japansolvent,claude,True,5,1,False,0,1,33/67,0,0.7941176470588236,0.788975021533161
japansolvent,claude,True,5,1,False,0,1,33/67,1,0.8594771241830066,0.8566748566748568
japansolvent,claude,True,5,1,False,0,1,33/67,2,0.8562091503267973,0.8566748566748568
japansolvent,claude,True,5,1,False,0,1,33/67,3,0.803921568627451,0.7973531844499586
japansolvent,claude,True,5,1,False,0,1,33/67,4,0.8872549019607843,0.8856209150326797
japansolvent,claude,True,5,1,False,0,1,50/50,0,0.7857142857142857,0.7636363636363637
japansolvent,claude,True,5,1,False,0,1,50/50,1,0.8666666666666667,0.8461538461538461
japansolvent,claude,True,5,1,False,0,1,50/50,2,0.8511904761904762,0.8461538461538461
japansolvent,claude,True,5,1,False,0,1,50/50,3,0.8095238095238095,0.8074074074074074
japansolvent,claude,True,5,1,False,0,1,50/50,4,0.8511904761904762,0.8461538461538461
japansolvent,claude,True,5,1,False,0,1,67/33,0,0.7777777777777778,0.7662337662337663
japansolvent,claude,True,5,1,False,0,1,67/33,1,0.8636363636363636,0.8328173374613003
japansolvent,claude,True,5,1,False,0,1,67/33,2,0.8875,0.8875
japansolvent,claude,True,5,1,False,0,1,67/33,3,0.95,0.9442724458204335
japansolvent,claude,True,5,1,False,0,1,67/33,4,0.875,0.8285714285714285
colic,gpt-4o,False,5,1,False,0,1,33/67,0,0.5460526315789473,0.5409180512531682
colic,gpt-4o,False,5,1,False,0,1,33/67,1,0.5870086289549377,0.5555338753387534
colic,gpt-4o,False,5,1,False,0,1,33/67,2,0.5996408045977011,0.601708894778789
colic,gpt-4o,False,5,1,False,0,1,33/67,3,0.7064709319310547,0.684439144876927
colic,gpt-4o,False,5,1,False,0,1,33/67,4,0.5840286469197609,0.5816347892282805
colic,gpt-4o,False,5,1,False,0,1,50/50,0,0.5372678549171133,0.5300847890489325
colic,gpt-4o,False,5,1,False,0,1,50/50,1,0.5448402948402948,0.4887036365833031
colic,gpt-4o,False,5,1,False,0,1,50/50,2,0.6141094353733018,0.6109936575052854
colic,gpt-4o,False,5,1,False,0,1,50/50,3,0.5500701620104606,0.5048611111111111
colic,gpt-4o,False,5,1,False,0,1,50/50,4,0.5492410218437616,0.5383399209486166
colic,gpt-4o,False,5,1,False,0,1,67/33,0,0.5079432624113476,0.4174540282434217
colic,gpt-4o,False,5,1,False,0,1,67/33,1,0.6446853357422464,0.6408595819841036
colic,gpt-4o,False,5,1,False,0,1,67/33,2,0.590354609929078,0.5675292449485998
colic,gpt-4o,False,5,1,False,0,1,67/33,3,0.6168794326241135,0.612635349670276
colic,gpt-4o,False,5,1,False,0,1,67/33,4,0.5836785418392709,0.5668639053254438
colic,gpt-4o,True,5,1,False,0,1,33/67,0,0.8006578947368421,0.8047019134468398
colic,gpt-4o,True,5,1,False,0,1,33/67,1,0.7900287631831255,0.7939090529828953
colic,gpt-4o,True,5,1,False,0,1,33/67,2,0.8141882183908046,0.8166494668042655
colic,gpt-4o,True,5,1,False,0,1,33/67,3,0.7627811860940695,0.7665190072841177
colic,gpt-4o,True,5,1,False,0,1,33/67,4,0.7922403003754693,0.7980017067273504
colic,gpt-4o,True,5,1,False,0,1,50/50,0,0.7805060451202792,0.7873651771956857
colic,gpt-4o,True,5,1,False,0,1,50/50,1,0.7945945945945946,0.8017241379310345
colic,gpt-4o,True,5,1,False,0,1,50/50,2,0.7726536208400847,0.782762691853601
colic,gpt-4o,True,5,1,False,0,1,50/50,3,0.7397627248373517,0.7505084745762711
colic,gpt-4o,True,5,1,False,0,1,50/50,4,0.7703936813525855,0.7745593917878797
colic,gpt-4o,True,5,1,False,0,1,67/33,0,0.8921985815602838,0.8953089244851258
colic,gpt-4o,True,5,1,False,0,1,67/33,1,0.8405600722673894,0.8302950435610221
colic,gpt-4o,True,5,1,False,0,1,67/33,2,0.8390070921985815,0.8481587231861776
colic,gpt-4o,True,5,1,False,0,1,67/33,3,0.6953191489361702,0.7024390243902439
colic,gpt-4o,True,5,1,False,0,1,67/33,4,0.8036454018227009,0.809645390070922
colic,gpt-o1,False,5,1,False,0,1,33/67,0,0.6822368421052631,0.6879085864967314
colic,gpt-o1,False,5,1,False,0,1,33/67,1,0.676037529105602,0.6805247597930524
colic,gpt-o1,False,5,1,False,0,1,33/67,2,0.6841235632183909,0.6922737814578421
colic,gpt-o1,False,5,1,False,0,1,33/67,3,0.7084794040315512,0.7096679400528945
colic,gpt-o1,False,5,1,False,0,1,33/67,4,0.665867056042275,0.6699768886320959
colic,gpt-o1,False,5,1,False,0,1,50/50,0,0.6635921725040509,0.6649184149184149
colic,gpt-o1,False,5,1,False,0,1,50/50,1,0.6615479115479116,0.6641778662684585
colic,gpt-o1,False,5,1,False,0,1,50/50,2,0.6792970210644397,0.6852764094143404
colic,gpt-o1,False,5,1,False,0,1,50/50,3,0.6886082408470469,0.6985754985754986
colic,gpt-o1,False,5,1,False,0,1,50/50,4,0.6728989263235838,0.674032634032634
colic,gpt-o1,False,5,1,False,0,1,67/33,0,0.7165957446808511,0.7244805781391147
colic,gpt-o1,False,5,1,False,0,1,67/33,1,0.663354411321891,0.6652439024390244
colic,gpt-o1,False,5,1,False,0,1,67/33,2,0.6514893617021277,0.6523650573964015
colic,gpt-o1,False,5,1,False,0,1,67/33,3,0.644822695035461,0.6453488372093024
colic,gpt-o1,False,5,1,False,0,1,67/33,4,0.6942833471416736,0.6978438228438228
colic,gpt-o1,True,5,1,False,0,1,33/67,0,0.7835526315789474,0.7873420835310034
colic,gpt-o1,True,5,1,False,0,1,33/67,1,0.7900287631831255,0.7939090529828953
colic,gpt-o1,True,5,1,False,0,1,33/67,2,0.7943247126436781,0.800396708786365
colic,gpt-o1,True,5,1,False,0,1,33/67,3,0.7600788781770378,0.7673673899939722
colic,gpt-o1,True,5,1,False,0,1,33/67,4,0.7635933806146572,0.7719298245614035
colic,gpt-o1,True,5,1,False,0,1,50/50,0,0.7734637915991525,0.7807195542242407
colic,gpt-o1,True,5,1,False,0,1,50/50,1,0.7786240786240786,0.7821263866384145
colic,gpt-o1,True,5,1,False,0,1,50/50,2,0.7955876854044621,0.8069001705365342
colic,gpt-o1,True,5,1,False,0,1,50/50,3,0.7291108559765276,0.7407114624505928
colic,gpt-o1,True,5,1,False,0,1,50/50,4,0.7952610144390966,0.8017241379310345
colic,gpt-o1,True,5,1,False,0,1,67/33,0,0.8615602836879432,0.8615602836879432
colic,gpt-o1,True,5,1,False,0,1,67/33,1,0.8161698283649503,0.8104328523862375
colic,gpt-o1,True,5,1,False,0,1,67/33,2,0.8363120567375886,0.8415584415584416
colic,gpt-o1,True,5,1,False,0,1,67/33,3,0.6886524822695035,0.6950693024312655
colic,gpt-o1,True,5,1,False,0,1,67/33,4,0.8232532449599559,0.8282657657657657
colic,gemini,False,5,1,False,0,1,33/67,0,0.7151315789473685,0.7245648188398949
colic,gemini,False,5,1,False,0,1,33/67,1,0.7063758389261745,0.713435628742515
colic,gemini,False,5,1,False,0,1,33/67,2,0.695617816091954,0.7038538395660863
colic,gemini,False,5,1,False,0,1,33/67,3,0.6936897458369851,0.6968987059348505
colic,gemini,False,5,1,False,0,1,33/67,4,0.686691697955778,0.6932700683928605
colic,gemini,False,5,1,False,0,1,50/50,0,0.6996136108687523,0.7076944329327255
colic,gemini,False,5,1,False,0,1,50/50,1,0.7045454545454546,0.7106434235620838
colic,gemini,False,5,1,False,0,1,50/50,2,0.6511280069799327,0.6534598214285714
colic,gemini,False,5,1,False,0,1,50/50,3,0.7024492920015308,0.7126496616345653
colic,gemini,False,5,1,False,0,1,50/50,4,0.6811674688387017,0.6860173319503463
colic,gemini,False,5,1,False,0,1,67/33,0,0.7539007092198582,0.7660145761411584
colic,gemini,False,5,1,False,0,1,67/33,1,0.7308039747064137,0.7361754711152302
colic,gemini,False,5,1,False,0,1,67/33,2,0.7153191489361702,0.7248619643829224
colic,gemini,False,5,1,False,0,1,67/33,3,0.6780141843971631,0.6838414634146341
colic,gemini,False,5,1,False,0,1,67/33,4,0.6930405965202983,0.6950693024312655
colic,gemini,True,5,1,False,0,1,33/67,0,0.8111842105263158,0.8142044957578938
colic,gemini,True,5,1,False,0,1,33/67,1,0.7865360909464456,0.7921458625525947
colic,gemini,True,5,1,False,0,1,33/67,2,0.8026939655172414,0.8066272189349113
colic,gemini,True,5,1,False,0,1,33/67,3,0.7811860940695297,0.7899223194541571
colic,gemini,True,5,1,False,0,1,33/67,4,0.756223056598526,0.7654834940111014
colic,gemini,True,5,1,False,0,1,50/50,0,0.7919730774024678,0.7991782229070366
colic,gemini,True,5,1,False,0,1,50/50,1,0.7832923832923833,0.7900608519269777
colic,gemini,True,5,1,False,0,1,50/50,2,0.7770783996011468,0.7879835390946501
colic,gemini,True,5,1,False,0,1,50/50,3,0.7738869753795127,0.7845216983972965
colic,gemini,True,5,1,False,0,1,50/50,4,0.7794026903615945,0.7848769235630549
colic,gemini,True,5,1,False,0,1,67/33,0,0.885531914893617,0.8870611692658263
colic,gemini,True,5,1,False,0,1,67/33,1,0.7979524239686842,0.7979524239686842
colic,gemini,True,5,1,False,0,1,67/33,2,0.849645390070922,0.8578088578088578
colic,gemini,True,5,1,False,0,1,67/33,3,0.7272340425531916,0.7352390930180348
colic,gemini,True,5,1,False,0,1,67/33,4,0.8064070698702016,0.8110923423423424
colic,claude,False,5,1,False,0,1,33/67,0,0.5,0.38095238095238093
colic,claude,False,5,1,False,0,1,33/67,1,0.6823722777701684,0.6769617706237425
colic,claude,False,5,1,False,0,1,33/67,2,0.7000718390804598,0.684439144876927
colic,claude,False,5,1,False,0,1,33/67,3,0.6801416885772714,0.668710480935045
colic,claude,False,5,1,False,0,1,33/67,4,0.6609998609372827,0.6622370266479664
colic,claude,False,5,1,False,0,1,50/50,0,0.5,0.38047138047138046
colic,claude,False,5,1,False,0,1,50/50,1,0.6899262899262899,0.681013868962219
colic,claude,False,5,1,False,0,1,50/50,2,0.6628443225726037,0.6550556361877116
colic,claude,False,5,1,False,0,1,50/50,3,0.7076795509631331,0.7096015718104809
colic,claude,False,5,1,False,0,1,50/50,4,0.6388374676045909,0.6397202797202797
colic,claude,False,5,1,False,0,1,67/33,0,0.7243971631205675,0.7195402298850575
colic,claude,False,5,1,False,0,1,67/33,1,0.6931647094248721,0.673704954954955
colic,claude,False,5,1,False,0,1,67/33,2,0.6870921985815603,0.6799226732946699
colic,claude,False,5,1,False,0,1,67/33,3,0.6832624113475178,0.6873856065597774
colic,claude,False,5,1,False,0,1,67/33,4,0.6801988400994201,0.6831168831168831
colic,claude,True,5,1,False,0,1,33/67,0,0.8092105263157894,0.8133818284047581
colic,claude,True,5,1,False,0,1,33/67,1,0.7983495411587453,0.8047019134468398
colic,claude,True,5,1,False,0,1,33/67,2,0.7880747126436782,0.7925430908559743
colic,claude,True,5,1,False,0,1,33/67,3,0.7777534326614082,0.7809312638580931
colic,claude,True,5,1,False,0,1,33/67,4,0.7603254067584481,0.7680918676874188
colic,claude,True,5,1,False,0,1,50/50,0,0.793780381403465,0.8030553663520483
colic,claude,True,5,1,False,0,1,50/50,1,0.7855036855036854,0.7913043478260869
colic,claude,True,5,1,False,0,1,50/50,2,0.7963978561635299,0.8044255483621606
colic,claude,True,5,1,False,0,1,50/50,3,0.7835183059063656,0.7985769020251778
colic,claude,True,5,1,False,0,1,50/50,4,0.7770578797976058,0.7835638213320617
colic,claude,True,5,1,False,0,1,67/33,0,0.8815602836879433,0.8860877684407096
colic,claude,True,5,1,False,0,1,67/33,1,0.8164709424872026,0.8221710778672804
colic,claude,True,5,1,False,0,1,67/33,2,0.829645390070922,0.8335128923364217
colic,claude,True,5,1,False,0,1,67/33,3,0.7445390070921986,0.7534984659133428
colic,claude,True,5,1,False,0,1,67/33,4,0.7966031483015742,0.8017661603673614
heart_h,gpt-4o,False,5,1,False,0,1,33/67,0,0.7970392619609525,0.7917987740435426
heart_h,gpt-4o,False,5,1,False,0,1,33/67,1,0.7961038961038962,0.7903363133248191
heart_h,gpt-4o,False,5,1,False,0,1,33/67,2,0.8092443550190029,0.79745670995671
heart_h,gpt-4o,False,5,1,False,0,1,33/67,3,0.736156888595913,0.7299846811255342
heart_h,gpt-4o,False,5,1,False,0,1,33/67,4,0.7827551922227132,0.7761363636363636
heart_h,gpt-4o,False,5,1,False,0,1,50/50,0,0.7937710437710437,0.7937710437710437
heart_h,gpt-4o,False,5,1,False,0,1,50/50,1,0.7902542372881356,0.7793621013133208
heart_h,gpt-4o,False,5,1,False,0,1,50/50,2,0.7784412955465587,0.7643429681807141
heart_h,gpt-4o,False,5,1,False,0,1,50/50,3,0.7211340206185567,0.7094861660079052
heart_h,gpt-4o,False,5,1,False,0,1,50/50,4,0.7951417004048583,0.7885940986858418
heart_h,gpt-4o,False,5,1,False,0,1,67/33,0,0.7939090529828953,0.7945492662473794
heart_h,gpt-4o,False,5,1,False,0,1,67/33,1,0.7953488372093023,0.7937710437710437
heart_h,gpt-4o,False,5,1,False,0,1,67/33,2,0.7840501792114696,0.7754010695187166
heart_h,gpt-4o,False,5,1,False,0,1,67/33,3,0.7262544802867383,0.7206140350877193
heart_h,gpt-4o,False,5,1,False,0,1,67/33,4,0.7660845588235294,0.7585125448028673
heart_h,gpt-4o,True,5,1,False,0,1,33/67,0,0.8205320746620897,0.8298554035605828
heart_h,gpt-4o,True,5,1,False,0,1,33/67,1,0.7848484848484849,0.7964408725602756
heart_h,gpt-4o,True,5,1,False,0,1,33/67,2,0.7974513749161636,0.8063266250289152
heart_h,gpt-4o,True,5,1,False,0,1,33/67,3,0.744286969896726,0.7394250236199217
heart_h,gpt-4o,True,5,1,False,0,1,33/67,4,0.7763477684489615,0.7851320321469575
heart_h,gpt-4o,True,5,1,False,0,1,50/50,0,0.808641975308642,0.8137426900584794
heart_h,gpt-4o,True,5,1,False,0,1,50/50,1,0.8247303543913713,0.8363360323886639
heart_h,gpt-4o,True,5,1,False,0,1,50/50,2,0.7829959514170041,0.7878350515463917
heart_h,gpt-4o,True,5,1,False,0,1,50/50,3,0.7262886597938144,0.7156955120257873
heart_h,gpt-4o,True,5,1,False,0,1,50/50,4,0.7848178137651822,0.7967021276595745
heart_h,gpt-4o,True,5,1,False,0,1,67/33,0,0.7578222778473092,0.7540106951871658
heart_h,gpt-4o,True,5,1,False,0,1,67/33,1,0.7841437632135306,0.7901971830985915
heart_h,gpt-4o,True,5,1,False,0,1,67/33,2,0.7768817204301075,0.7845655443711674
heart_h,gpt-4o,True,5,1,False,0,1,67/33,3,0.7365591397849462,0.7365591397849462
heart_h,gpt-4o,True,5,1,False,0,1,67/33,4,0.7394301470588236,0.7500910746812386
heart_h,gpt-o1,False,5,1,False,0,1,33/67,0,0.7741364514052779,0.7851320321469575
heart_h,gpt-o1,False,5,1,False,0,1,33/67,1,0.8020021645021644,0.8140712140712141
heart_h,gpt-o1,False,5,1,False,0,1,33/67,2,0.805276101050749,0.792603590228101
heart_h,gpt-o1,False,5,1,False,0,1,33/67,3,0.736156888595913,0.7299846811255342
heart_h,gpt-o1,False,5,1,False,0,1,33/67,4,0.7650795404330535,0.7783108268182894
heart_h,gpt-o1,False,5,1,False,0,1,50/50,0,0.7948933782267116,0.7994152046783626
heart_h,gpt-o1,False,5,1,False,0,1,50/50,1,0.8048921417565484,0.8148148148148148
heart_h,gpt-o1,False,5,1,False,0,1,50/50,2,0.7731781376518219,0.7579426578845408
heart_h,gpt-o1,False,5,1,False,0,1,50/50,3,0.7211340206185567,0.7094861660079052
heart_h,gpt-o1,False,5,1,False,0,1,50/50,4,0.7717611336032388,0.7891659311562225
heart_h,gpt-o1,False,5,1,False,0,1,67/33,0,0.7790988735919899,0.777345017851347
heart_h,gpt-o1,False,5,1,False,0,1,67/33,1,0.7866807610993658,0.7926272413409066
heart_h,gpt-o1,False,5,1,False,0,1,67/33,2,0.7791218637992832,0.7911931818181819
heart_h,gpt-o1,False,5,1,False,0,1,67/33,3,0.7491039426523298,0.7583088667058133
heart_h,gpt-o1,False,5,1,False,0,1,67/33,4,0.7403492647058824,0.7551224387806097
heart_h,gpt-o1,True,5,1,False,0,1,33/67,0,0.8078738468139883,0.8177613320999075
heart_h,gpt-o1,True,5,1,False,0,1,33/67,1,0.795508658008658,0.8077497129735935
heart_h,gpt-o1,True,5,1,False,0,1,33/67,2,0.802705119606528,0.8054732684440683
heart_h,gpt-o1,True,5,1,False,0,1,33/67,3,0.767358822236871,0.7701666666666667
heart_h,gpt-o1,True,5,1,False,0,1,33/67,4,0.752982766239505,0.7637267807517918
heart_h,gpt-o1,True,5,1,False,0,1,50/50,0,0.7920875420875421,0.7966403162055335
heart_h,gpt-o1,True,5,1,False,0,1,50/50,1,0.8161594761171032,0.8243727598566308
heart_h,gpt-o1,True,5,1,False,0,1,50/50,2,0.7935222672064777,0.8010204081632653
heart_h,gpt-o1,True,5,1,False,0,1,50/50,3,0.7614432989690721,0.746713927041796
heart_h,gpt-o1,True,5,1,False,0,1,50/50,4,0.7944331983805668,0.8056069822798202
heart_h,gpt-o1,True,5,1,False,0,1,67/33,0,0.7684605757196495,0.7657540199913082
heart_h,gpt-o1,True,5,1,False,0,1,67/33,1,0.79830866807611,0.8046078865750996
heart_h,gpt-o1,True,5,1,False,0,1,67/33,2,0.7849462365591398,0.7944055944055944
heart_h,gpt-o1,True,5,1,False,0,1,67/33,3,0.760752688172043,0.765148921602191
heart_h,gpt-o1,True,5,1,False,0,1,67/33,4,0.7394301470588236,0.7500910746812386
heart_h,gemini,False,5,1,False,0,1,33/67,0,0.6370950439819781,0.6211538461538462
heart_h,gemini,False,5,1,False,0,1,33/67,1,0.7961038961038962,0.7903363133248191
heart_h,gemini,False,5,1,False,0,1,33/67,2,0.8144980997093674,0.7951910004531761
heart_h,gemini,False,5,1,False,0,1,33/67,3,0.736156888595913,0.7299846811255342
heart_h,gemini,False,5,1,False,0,1,33/67,4,0.7980556783031374,0.7846879748353903
heart_h,gemini,False,5,1,False,0,1,50/50,0,0.6377665544332211,0.6055456171735242
heart_h,gemini,False,5,1,False,0,1,50/50,1,0.7902542372881356,0.7793621013133208
heart_h,gemini,False,5,1,False,0,1,50/50,2,0.7766194331983806,0.7542158314622844
heart_h,gemini,False,5,1,False,0,1,50/50,3,0.7211340206185567,0.7094861660079052
heart_h,gemini,False,5,1,False,0,1,50/50,4,0.798582995951417,0.7850877192982456
heart_h,gemini,False,5,1,False,0,1,67/33,0,0.7939090529828953,0.7945492662473794
heart_h,gemini,False,5,1,False,0,1,67/33,1,0.7953488372093023,0.7937710437710437
heart_h,gemini,False,5,1,False,0,1,67/33,2,0.7795698924731183,0.7596758716281053
heart_h,gemini,False,5,1,False,0,1,67/33,3,0.7437275985663083,0.727428326914848
heart_h,gemini,False,5,1,False,0,1,67/33,4,0.7798713235294117,0.7635964912280702
heart_h,gemini,True,5,1,False,0,1,33/67,0,0.8015447328899378,0.8116422947131609
heart_h,gemini,True,5,1,False,0,1,33/67,1,0.808495670995671,0.8203374373005016
heart_h,gemini,True,5,1,False,0,1,33/67,2,0.8207578806170355,0.8227221597300338
heart_h,gemini,True,5,1,False,0,1,33/67,3,0.7484069435288947,0.7497238179407866
heart_h,gemini,True,5,1,False,0,1,33/67,4,0.7763477684489615,0.7851320321469575
heart_h,gemini,True,5,1,False,0,1,50/50,0,0.82996632996633,0.8357541899441341
heart_h,gemini,True,5,1,False,0,1,50/50,1,0.8190485362095532,0.8296296296296296
heart_h,gemini,True,5,1,False,0,1,50/50,2,0.7926113360323888,0.7963884471348689
heart_h,gemini,True,5,1,False,0,1,50/50,3,0.7717525773195877,0.75943466402182
